timestep,mean_reward,std_reward,elapsed_sec
5000,1.727000000000001,1.0973335864722276,2.379327842994826
10000,2.0260000000000007,0.7775821500008863,4.818804224996711
15000,2.0645000000000002,1.0733381340472352,7.3233078379998915
20000,1.9160000000000004,1.3174004706238729,9.553386763000162
25000,2.4100000000000006,1.054888619713001,11.9085355779971
30000,2.7899999999999996,1.2118415738041006,14.117192496996722
35000,2.5315000000000003,1.166418771282424,16.481717542003025
40000,3.0754999999999995,0.925621277845318,18.647895627000253
45000,2.959,0.9993392817256809,20.81354124599602
50000,3.0355,0.8262231841336818,23.181346605997533
55000,3.094,0.9872051458536872,25.39735275199928
60000,3.0309999999999997,0.9144993165661741,27.727944665995892
65000,3.3625,0.7055839779926973,29.87147133599501
70000,3.2154999999999996,1.1336995854281677,32.30370266700629
75000,3.6434999999999995,0.6785077376124751,34.485235094995005
80000,3.6434999999999986,0.7759785757351808,36.75592473500001
85000,3.7584999999999993,0.7264452835554785,38.908482671002275
90000,3.4294999999999987,1.0890338608142538,41.059628050003084
95000,3.3199999999999994,1.0422859492480938,43.33583513900521
100000,3.6324999999999994,0.9354938535340569,45.48948152900266
105000,3.4459999999999993,1.1632729688254597,48.01688713399926
110000,3.1844999999999994,1.4072507772248692,50.309693157003494
115000,3.4004999999999987,1.088629757998558,52.85153497199644
120000,3.2294999999999994,1.1461826861368998,55.241504097008146
125000,3.385499999999999,0.9418676924069531,57.89323497800797
130000,3.6474999999999995,0.8660939614152724,60.03475473700382
135000,3.504499999999999,1.0204532081384226,62.37391523999395
140000,3.7774999999999985,0.5808000946969616,64.85446555299859
145000,3.879499999999999,0.5386230128763528,67.17288552499667
150000,3.3909999999999996,1.005852374854282,69.4488127950026
155000,3.6025,1.169341160654152,71.50893304099736
160000,3.6149999999999993,0.9057510695549851,73.79002006800147
165000,3.564499999999999,1.0313218459821352,75.89781735900033
170000,3.982499999999999,0.469370589193656,78.24317881799652
175000,3.806499999999999,0.6422637698017845,80.55069744600041
180000,3.870499999999999,0.5395134382014963,82.6305796670058
185000,3.259499999999999,1.1398397913742087,85.18314610299421
190000,3.6694999999999984,0.8298944209958272,87.2826562160044
195000,3.510499999999999,1.0717344587163364,89.62265451499843
200000,3.4894999999999987,1.121251421403781,91.71135199899436
200000,2.743999999999999,1.5994667861509344,92.4978537470015
