timestep,mean_reward,std_reward,elapsed_sec
5000,1.3535000000000001,1.0629170946033375,2.249280062998878
10000,1.6595000000000002,1.2806188933480562,4.55329349800013
15000,2.4695000000000005,1.206152871737244,6.959328480006661
20000,1.8880000000000003,1.0689742747138495,9.307458284994937
25000,3.2385000000000006,0.80447047801644,11.594006371000432
30000,2.4325,1.1344200059942526,13.923816267997609
35000,2.5695,1.0824946882086763,16.19864211899403
40000,2.435,1.1736375079214194,18.53452939700219
45000,2.8704999999999994,1.243762336622234,20.72721901499608
50000,2.842999999999999,1.1971971433310384,22.973038801996154
55000,2.194,1.551158921580893,25.23808745200222
60000,2.5155,1.1432430843875678,27.48012204299448
65000,2.9415,1.3161355363335492,29.7158292660024
70000,2.8879999999999995,1.1730498710626072,32.252858121995814
75000,2.8899999999999997,1.451003101306127,34.581868270004634
80000,2.6669999999999994,1.2189835929986914,37.231411639993894
85000,2.8419999999999996,1.3047513173015,39.5424567930022
90000,2.4764999999999997,1.513946085565797,41.77768549899338
95000,3.043499999999999,1.0588450075435967,44.11649878800381
100000,3.0395,1.089373558518839,46.41462268900068
105000,2.797499999999999,1.3123028423348013,48.67553952700109
110000,2.814,1.323938820338764,50.944242432000465
115000,3.159,1.088259619759917,53.15531158300291
120000,2.7055000000000002,1.030254701518027,55.40984306599421
125000,2.255,1.181826975491759,57.69823724300659
130000,2.854499999999999,1.2673179356420388,59.835487053002
135000,3.033,1.1258867616239205,62.05994329600071
140000,2.13,1.4191828634816583,64.39464727199811
145000,2.474,1.0146743319903189,66.70521057699807
150000,2.6975000000000002,0.9005158244028807,68.97855267599516
155000,2.625,1.017975932917866,71.29682240499824
160000,2.4735000000000005,1.2654535748102336,73.56301856599748
165000,2.8180000000000005,0.9747902338452104,75.82310964699718
170000,2.7950000000000004,0.7266670489295628,78.10055226400436
175000,2.754000000000001,1.158401484805678,80.27189963799901
180000,2.817000000000001,0.8803073326969388,82.54047716299829
185000,2.362,1.1118929804616988,84.80442840700562
190000,2.8364999999999996,0.8063949094581385,87.05463384199538
195000,3.0164999999999997,1.2603542160837162,89.28672782199283
200000,2.9465,0.9247284736613228,91.52798294299282
200000,1.5765,1.0866014678804738,92.1893835439987
