timestep,mean_reward,std_reward,elapsed_sec
5000,1.1525000000000005,1.1027051963240229,2.3045997010049177
10000,1.8750000000000007,1.024004394521821,4.586111238008016
15000,1.5434999999999999,0.9416648820042087,6.896037253012764
20000,1.7385000000000002,0.7492281027831251,9.222301854999387
25000,2.347500000000001,0.5018951583747355,11.542947624009685
30000,1.7370000000000005,1.225141216350181,13.839210203004768
35000,1.9635000000000002,1.4317306834736767,16.125453976012068
40000,2.4555,1.462718274309855,18.4132621739991
45000,3.024,1.334122932866383,20.655333965012687
50000,1.7575000000000007,1.0917686339147141,22.959824388002744
55000,3.3405,1.2180577777757504,25.139882415009197
60000,3.412,1.1386685206854537,27.312645048004924
65000,3.838,0.409763346335418,29.48741228200379
70000,4.056499999999998,0.054614558498626786,31.596510556002613
75000,4.016499999999999,0.23277188404100674,33.704114534004475
80000,3.9604999999999997,0.5159794085038663,35.755710805999115
85000,3.9099999999999993,0.71948592758997,37.85449774299923
90000,4.088499999999999,0.05378429138698326,39.881661496008746
95000,3.9270000000000005,0.4242416764062661,41.944806438012165
100000,4.070999999999999,0.06963476143421385,44.01613182100118
105000,4.0859999999999985,0.06044832503882868,46.10468932100048
110000,3.9884999999999993,0.2694489747614552,48.19777634400816
115000,3.882999999999999,0.789905690573248,50.24214481000672
120000,4.064499999999999,0.043298383341644195,52.282243531008135
125000,3.958499999999998,0.5430034530276945,54.34874064401083
130000,4.079499999999999,0.0936736355651895,56.3900843970041
135000,3.8939999999999992,0.5771602896942921,58.49064690200612
140000,4.100999999999998,0.056026779311325256,60.50834761300939
145000,3.7354999999999983,0.9063855415881251,62.64324461900105
150000,4.073999999999999,0.06711184694224959,64.69865648400446
155000,4.001499999999999,0.31087417068646733,66.7754760930111
160000,3.8290000000000006,0.6675769618553345,69.0605984730064
165000,3.789499999999999,0.9061262329278407,71.27498248100164
170000,3.5914999999999977,1.0013804222172504,73.38756307501171
175000,3.837500000000001,0.47518285953935413,75.4943270549993
180000,3.9319999999999995,0.5522372678477971,77.59541123600502
185000,3.6795,0.855905806733426,79.69424262200482
190000,3.853499999999998,0.8283373407012384,81.76430135700502
195000,3.878499999999998,0.7939916561274429,83.82022772300115
200000,4.0375,0.2934599631977072,85.85101839400886
200000,3.3489999999999993,1.3375421488685872,86.0542674370081
