timestep,mean_reward,std_reward,elapsed_sec
5000,1.5045000000000002,1.4015151622440627,2.553427830003784
10000,1.7760000000000002,1.2941499140362376,5.1347826160053955
15000,2.7060000000000004,1.0850502292520838,7.590387335993
20000,2.2354999999999996,1.4379272408574781,9.76763646499603
25000,2.8415,1.0056553833197532,12.124963765993016
30000,2.8015,1.2737435966473,14.286151281994535
35000,2.9200000000000004,1.04812690071384,16.724085456997273
40000,3.1479999999999997,1.1751706259092758,18.994781265995698
45000,3.1504999999999996,1.0032720219362243,21.14661786299257
50000,3.0584999999999996,1.283243059595492,23.593804228992667
55000,3.1665,0.9413621779102873,25.771730692998972
60000,3.0469999999999997,1.0327589263714931,28.084551489999285
65000,2.995499999999999,1.0320924134979383,30.236023303994443
70000,3.2089999999999996,0.9362739983573181,32.51417071399919
75000,3.0959999999999996,1.1917021439940434,34.664102751994506
80000,3.1659999999999995,1.1052936261464639,37.09909031899588
85000,3.0524999999999993,1.2186380717834147,39.23268375899352
90000,3.594499999999999,0.7146290996034232,41.38021362500149
95000,3.153999999999999,1.1775415066994448,43.72373351799615
100000,3.254999999999999,0.9409914983675463,46.043994980005664
105000,3.2784999999999997,1.2037702230907688,48.31647081299161
110000,3.109,1.2098260205500622,50.597649453993654
115000,3.1885,1.1337780867524296,53.01850209799886
120000,2.7409999999999997,1.206747280916762,55.21633376799582
125000,2.982499999999999,1.4556334531742525,57.991071406999254
130000,3.0479999999999996,0.907554957013623,60.55885673199373
135000,3.4834999999999985,0.9158399150506595,62.866851491999114
140000,3.637999999999999,0.8098678904611538,65.30432791799831
145000,3.3834999999999993,0.7669633302837882,67.75964047400339
150000,3.2979999999999996,1.0821072035616432,70.32693341300183
155000,3.029499999999999,1.2273201497571848,72.6563707049936
160000,3.0554999999999994,1.286975038607975,75.04964224300056
165000,2.688999999999999,1.635481274732303,77.37027040400426
170000,3.0544999999999995,1.1458467393155154,79.70360118699318
175000,3.0884999999999994,1.3424800743400251,81.85570190999715
180000,3.2169999999999987,1.1543270766988007,84.22232721999171
185000,3.280999999999999,1.3310668653377256,86.78801962800208
190000,3.170499999999999,1.2613900070953468,88.99591880799562
195000,3.137499999999999,1.1152258739824858,91.40838166000322
200000,3.2044999999999995,1.253389305044526,93.57067651499528
200000,1.902,1.2578020511988361,94.32227507399512
