timestep,mean_reward,std_reward,elapsed_sec
5000,3.9130000000000003,0.4492560517121611,39.32433980800852
10000,4.035,0.03138470965295025,41.40400618400599
15000,4.038999999999999,0.03686461718233317,43.46364575700136
20000,3.9870000000000005,0.23032802695286522,45.53042209200794
25000,3.9884999999999993,0.23508030542774097,47.59689883500687
30000,4.040999999999999,0.051759057178429525,49.70938706799643
35000,4.069,0.038587562763148855,51.7377685859974
40000,3.9364999999999988,0.4848636406248666,53.83068727199861
45000,3.9889999999999985,0.2499579964714066,55.90655558700382
50000,3.8879999999999995,0.537667183302087,57.97369727800833
55000,4.052999999999999,0.04990991885387062,60.02700270200148
60000,4.0725,0.046784078488305646,62.06951235700399
65000,4.059499999999998,0.03323777970924021,64.09192542500386
70000,4.070499999999999,0.03827205246651851,66.11490092599706
75000,4.065999999999999,0.05141984052872902,68.13756509800442
80000,3.9504999999999995,0.34900537245148433,70.23751568399894
85000,3.904,0.6648488550039022,72.54757577300188
90000,3.9284999999999988,0.3895032092293969,74.61232503900828
95000,4.031999999999999,0.043999999999999574,76.65771553599916
100000,4.066999999999999,0.03861346915261504,78.7092611620028
100000,4.0699999999999985,0.02846049894151504,78.90726293800981
