timestep,mean_reward,std_reward,elapsed_sec
5000,1.7825000000000002,1.422669585673357,2.1915144890081137
10000,2.0915000000000004,1.2511645575223111,4.469800245002261
15000,1.7915000000000003,1.116768888356047,6.713482753999415
20000,2.632,0.8306599785712563,9.038460873998702
25000,2.5924999999999994,1.6571960505625154,11.38383949600393
30000,2.1625000000000005,1.5651353775312857,13.698489183996571
35000,3.409499999999999,1.0824392592658487,15.911351578004542
40000,2.8874999999999993,1.5572953316567792,18.13248473800195
45000,4.019499999999999,0.24092478079267798,20.186261005001143
50000,3.9039999999999986,0.5705909217644455,22.261373735003872
55000,3.4324999999999997,1.4007779088777772,24.433191524003632
60000,3.742499999999999,0.8643834507902146,26.574351408999064
65000,3.9929999999999994,0.33447122447229977,28.679038204005337
70000,4.083999999999999,0.059531504264548174,30.7891138420091
75000,3.862499999999998,0.9233410799915704,32.902245531004155
80000,3.853499999999998,0.6357064967420102,34.989460138007416
85000,4.072,0.050457903246170964,37.04919081499975
90000,4.110999999999997,0.07133722730804652,39.20409899500373
95000,3.808,0.8245883821640942,41.51776690800034
100000,4.025999999999998,0.2690799137802736,43.580166482002824
105000,3.973999999999999,0.57000350876113,45.64640952400805
110000,4.0055,0.3282449542643403,47.733055895005236
115000,4.045,0.12122293512367888,49.80835412100714
120000,4.004,0.31820433686547794,51.939524618006544
125000,3.879499999999999,1.0409153423790038,54.174321678001434
130000,4.022999999999999,0.2764434842784321,56.213748748006765
135000,3.8274999999999992,0.844203026528571,58.316767017007805
140000,3.973999999999998,0.5786397843218175,60.34580330000608
145000,4.004999999999999,0.341152458587064,62.379324724999606
150000,3.9995,0.3634621713466172,64.4471432989958
155000,3.8329999999999997,0.8505298348676538,66.51037851900037
160000,3.8484999999999987,0.785743437770879,68.56450768900686
165000,3.975,0.3434166565558503,70.6493682500004
170000,3.909,0.45068725298148704,72.73568195200642
175000,3.967999999999999,0.34094867648958443,74.85708786999749
180000,3.6665,1.1232910353065224,77.17529083500267
185000,3.9494999999999982,0.5766235773882297,79.4234171880089
190000,3.6945,0.9560516460944976,81.51740100800816
195000,3.9395000000000002,0.474747037905449,83.56929320500058
200000,4.012499999999999,0.3495693779494968,85.73016603699944
200000,3.408999999999998,1.3768729062625926,86.23669912399782
