timestep,mean_reward,std_reward,elapsed_sec
5000,2.6434999999999995,1.2417136344584445,42.04218678700272
10000,3.3955000000000006,0.9035179854324982,44.242780831991695
15000,3.5065,0.958807983905015,46.38872195499425
20000,3.4904999999999995,1.038534905527975,48.60511783898983
25000,3.6965000000000003,0.6779548288787387,50.78062103499542
30000,3.6445,0.6998890983577325,52.952347427999484
35000,3.1994999999999996,1.0665855568120166,55.22278641498997
40000,3.499999999999999,0.8332406615138268,57.391684946996975
45000,3.719,0.6734010692002202,59.542532098988886
50000,3.8904999999999994,0.3737576086182055,61.659203560993774
55000,3.4635,0.9803686806502947,63.8600168129924
60000,3.6279999999999992,0.8559299036720238,65.99014132899174
65000,3.4745,1.0485059608795742,68.15846315700037
70000,3.2565,0.869029775094041,70.3723530589923
75000,3.7464999999999984,0.8069341670793222,72.53446817299118
80000,3.7205,0.8102066094521817,74.68116054400161
85000,3.8950000000000005,0.5197547498580458,76.80507367500104
90000,3.8394999999999997,0.5368470452559087,78.96703480099677
95000,3.8074999999999988,0.9269998651564085,81.06742115899397
100000,3.679,0.7635830013822987,83.20664226199733
100000,3.4819999999999993,0.9812981198392257,83.5513071299938
