timestep,mean_reward,std_reward,elapsed_sec
5000,1.8285000000000005,1.2759125165935168,2.192776390002109
10000,2.1215000000000006,1.0610950711411307,4.548252064996632
15000,2.2664999999999997,1.2394647030069073,6.963657366999541
20000,2.4345000000000003,0.9895022738730823,9.268124783004168
25000,2.6674999999999995,1.4064667610718713,11.571673718994134
30000,2.8504999999999994,1.4128711016932858,13.792857146007009
35000,2.6135,1.157658304509582,16.102736458997242
40000,2.4619999999999993,1.4302153683973613,18.378611492997152
45000,2.1349999999999993,1.5985446506119245,20.536811230995227
50000,2.5164999999999997,1.4133197621203775,22.7625822389964
55000,2.5315,1.5151642650221127,24.955777109003975
60000,3.4709999999999988,1.1425580948030605,27.135807233004016
65000,2.6744999999999997,1.4814569686629442,29.334974336001324
70000,2.6049999999999995,0.999622428719964,31.579613894005888
75000,3.1464999999999996,1.2554372744187576,33.824351557006594
80000,2.7915,1.1907152262400942,36.0675012809952
85000,2.9384999999999994,1.1607638648751948,38.281540789001156
90000,3.0504999999999995,1.2906954520722536,40.47151422299794
95000,2.9035,1.498693681177044,42.87562051000714
100000,3.1304999999999996,1.1739398408777166,45.15522669200436
105000,2.8209999999999997,1.1448663677477815,47.40079973799584
110000,3.251499999999999,1.3075101338039408,49.64305169400177
115000,2.9189999999999996,1.05675872364509,52.160523263999494
120000,2.5164999999999997,1.249396954534466,54.41121799699613
125000,2.863999999999999,1.0971390066896713,56.65114222900593
130000,2.3975,1.6224884437184752,58.96522658299364
135000,3.285,1.1020322136852438,61.16290650899464
140000,3.4249999999999994,1.0035262826652815,63.38541951800289
145000,3.0939999999999994,1.4422080293771766,65.58161191000545
150000,3.156499999999999,1.4627312637665193,67.77442924000206
155000,3.625999999999999,1.0378506636313334,69.95641991800221
160000,3.4944999999999995,1.1976413277772269,72.09809801800293
165000,3.348,1.0956349757104318,74.26112060400192
170000,3.5059999999999993,1.155086143973686,76.374286870996
175000,3.867,0.6739146830274584,78.62051633199735
180000,3.731499999999999,0.944924732452273,81.03574141699937
185000,3.9059999999999997,0.6183154534701513,83.4162867559935
190000,3.9684999999999997,0.4154187646219147,85.48536181499367
195000,3.6384999999999996,1.171457532307509,87.85313015899737
200000,4.102999999999999,0.04796873982084507,90.07853092199366
200000,3.2295000000000003,1.3497276577146955,90.59387544399942
